sex,ageband_at_study_entry,month,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,Persontime_PERICARD_narrow,Persontime_PERICARD_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b,PERICARD_narrow_b,PERICARD_possible_b
0,60-69,2020-10,15093,15093,15093,15093,15093,15093,15093,15093,15093,15093,15093,15093,15093,0,0,0,0,0,0,0,0,0,0,0,0
0,60-69,2020-11,14572,14572,14572,14572,14572,14572,14572,14572,14572,14572,14572,14572,14572,0,0,0,0,0,0,0,0,0,0,0,0
0,60-69,2020-12,14961,14961,14961,14961,14961,14961,14961,14961,14961,14961,14961,14961,14961,0,0,0,0,0,0,0,0,0,0,0,0
0,60-69,2021-01,14566,14566,14566,14566,14566,14566,14566,14566,14566,14566,14566,14566,14566,0,0,0,0,0,0,0,0,0,0,0,0
0,60-69,2021-02,12853,12853,12853,12853,12853,12853,12853,12853,12853,12853,12853,12853,12853,0,0,0,0,0,0,0,0,0,0,0,0
0,60-69,2021-03,13754,13754,13754,13754,13754,13754,13754,13754,13754,13754,13754,13754,13754,0,0,0,0,0,0,0,0,0,0,0,0
0,60-69,2021-04,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,0,0,0,0,0,0,0,0,0,0,0,0
0,60-69,2021-05,8813,8813,8813,8813,8813,8813,8813,8813,8813,8813,8813,8813,8813,0,0,0,0,0,0,0,0,0,0,0,0
0,60-69,2021-06,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,0,0,0,0,0,0,0,0,0,0,0,0
1,60-69,2020-01,14451,14451,14451,14451,14451,14451,14451,14451,14451,14451,14451,14451,14451,0,0,0,0,0,0,0,0,0,0,0,0
1,60-69,2020-02,13514,13514,13514,13514,13514,13514,13514,13514,13514,13514,13514,13514,13514,0,0,0,0,0,0,0,0,0,0,0,0
1,60-69,2020-03,14442,14442,14442,14442,14442,14442,14442,14442,14442,14442,14442,14442,14442,0,0,0,0,0,0,0,0,0,0,0,0
1,60-69,2020-04,13944,13944,13944,13944,13944,13944,13944,13944,13944,13944,13944,13944,13944,0,0,0,0,0,0,0,0,0,0,0,0
1,60-69,2020-05,14384,14384,14384,14384,14384,14384,14384,14384,14384,14384,14384,14384,14384,0,0,0,0,0,0,0,0,0,0,0,0
1,60-69,2020-06,13891,13891,13891,13891,13891,13891,13891,13891,13891,13891,13891,13891,13891,0,0,0,0,0,0,0,0,0,0,0,0
1,60-69,2020-07,14353,14353,14353,14353,14353,14353,14353,14353,14353,14353,14353,14353,14353,0,0,0,0,0,0,0,0,0,0,0,0
1,60-69,2020-08,14352,14352,14352,14352,14352,14352,14352,14352,14352,14352,14352,14352,14352,0,0,0,0,0,0,0,0,0,0,0,0
1,60-69,2020-09,13847,13847,13847,13847,13847,13847,13847,13847,13847,13847,13847,13847,13847,0,0,0,0,0,0,0,0,0,0,0,0
1,60-69,2020-10,14260,14260,14260,14260,14260,14260,14260,14260,14260,14260,14260,14260,14260,0,0,0,0,0,0,0,0,0,0,0,0
1,60-69,2020-11,13773,13773,13773,13773,13773,13773,13773,13773,13773,13773,13773,13773,13773,0,0,0,0,0,0,0,0,0,0,0,0
1,60-69,2020-12,14132,14132,14132,14132,14132,14132,14132,14132,14132,14132,14132,14132,14132,0,0,0,0,0,0,0,0,0,0,0,0
1,60-69,2021-01,13722,13722,13722,13722,13722,13722,13722,13722,13722,13722,13722,13722,13722,0,0,0,0,0,0,0,0,0,0,0,0
1,30-39,2020-01,12255,12255,12255,12255,12255,12255,12255,12255,12255,12255,12255,12255,12255,0,0,0,0,0,0,0,0,0,0,0,0
1,30-39,2020-02,11411,11411,11411,11411,11411,11411,11411,11411,11411,11411,11411,11411,11411,0,0,0,0,0,0,0,0,0,0,0,0
1,30-39,2020-03,12181,12181,12181,12181,12181,12181,12181,12181,12181,12181,12181,12181,12181,0,0,0,0,0,0,0,0,0,0,0,0
1,30-39,2020-04,11741,11741,11741,11741,11741,11741,11741,11741,11741,11741,11741,11741,11741,0,0,0,0,0,0,0,0,0,0,0,0
1,30-39,2020-05,12082,12082,12082,12082,12082,12082,12082,12082,12082,12082,12082,12082,12082,0,0,0,0,0,0,0,0,0,0,0,0
1,30-39,2020-06,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,0,0,0,0,0,0,0,0,0,0,0,0
1,30-39,2020-07,12009,12009,12009,12009,12009,12009,12009,12009,12009,12009,12009,12009,12009,0,0,0,0,0,0,0,0,0,0,0,0
1,30-39,2020-08,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,0,0,0,0,0,0,0,0,0,0,0,0
1,30-39,2020-09,11390,11390,11390,11390,11390,11390,11390,11390,11390,11390,11390,11390,11390,0,0,0,0,0,0,0,0,0,0,0,0
1,30-39,2020-10,11709,11709,11709,11709,11709,11709,11709,11709,11709,11709,11709,11709,11709,0,0,0,0,0,0,0,0,0,0,0,0
1,30-39,2020-11,11260,11260,11260,11260,11260,11260,11260,11260,11260,11260,11260,11260,11260,0,0,0,0,0,0,0,0,0,0,0,0
1,30-39,2020-12,11568,11568,11568,11568,11568,11568,11568,11568,11568,11568,11568,11568,11568,0,0,0,0,0,0,0,0,0,0,0,0
1,30-39,2021-01,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,0,0,0,0,0,0,0,0,0,0,0,0
1,30-39,2021-02,9929,9929,9929,9929,9929,9929,9929,9929,9929,9929,9929,9929,9929,0,0,0,0,0,0,0,0,0,0,0,0
1,30-39,2021-03,10657,10657,10657,10657,10657,10657,10657,10657,10657,10657,10657,10657,10657,0,0,0,0,0,0,0,0,0,0,0,0
1,30-39,2021-04,10147,10147,10147,10147,10147,10147,10147,10147,10147,10147,10147,10147,10147,0,0,0,0,0,0,0,0,0,0,0,0
1,30-39,2021-05,10157,10157,10157,10157,10157,10157,10157,10157,10157,10157,10157,10157,10157,0,0,0,0,0,0,0,0,0,0,0,0
1,30-39,2021-06,7977,7977,7977,7977,7977,7977,7977,7977,7977,7977,7977,7977,7977,0,0,0,0,0,0,0,0,0,0,0,0
1,40-49,2020-01,17612,17612,17612,17612,17612,17612,17612,17612,17612,17612,17612,17612,17612,0,0,0,0,0,0,0,0,0,0,0,0
1,40-49,2020-02,16405,16405,16405,16405,16405,16405,16405,16405,16405,16405,16405,16405,16405,0,0,0,0,0,0,0,0,0,0,0,0
1,40-49,2020-03,17498,17498,17498,17498,17498,17498,17498,17498,17498,17498,17498,17498,17498,0,0,0,0,0,0,0,0,0,0,0,0
1,40-49,2020-04,16895,16895,16895,16895,16895,16895,16895,16895,16895,16895,16895,16895,16895,0,0,0,0,0,0,0,0,0,0,0,0
1,40-49,2020-05,17377,17377,17377,17377,17377,17377,17377,17377,17377,17377,17377,17377,17377,0,0,0,0,0,0,0,0,0,0,0,0
1,40-49,2020-06,16750,16750,16750,16750,16750,16750,16750,16750,16750,16750,16750,16750,16750,0,0,0,0,0,0,0,0,0,0,0,0
1,40-49,2020-07,17275,17275,17275,17275,17275,17275,17275,17275,17275,17275,17275,17275,17275,0,0,0,0,0,0,0,0,0,0,0,0
1,40-49,2020-08,17254,17254,17254,17254,17254,17254,17254,17254,17254,17254,17254,17254,17254,0,0,0,0,0,0,0,0,0,0,0,0
1,40-49,2020-09,16632,16632,16632,16632,16632,16632,16632,16632,16632,16632,16632,16632,16632,0,0,0,0,0,0,0,0,0,0,0,0
1,40-49,2020-10,17103,17103,17103,17103,17103,17103,17103,17103,17103,17103,17103,17103,17103,0,0,0,0,0,0,0,0,0,0,0,0
1,40-49,2020-11,16488,16488,16488,16488,16488,16488,16488,16488,16488,16488,16488,16488,16488,0,0,0,0,0,0,0,0,0,0,0,0
1,40-49,2020-12,16889,16889,16889,16889,16889,16889,16889,16889,16889,16889,16889,16889,16889,0,0,0,0,0,0,0,0,0,0,0,0
1,40-49,2021-01,16562,16562,16562,16562,16562,16562,16562,16562,16562,16562,16562,16562,16562,0,0,0,0,0,0,0,0,0,0,0,0
1,40-49,2021-02,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,0,0,0,0,0,0,0,0,0,0,0,0
1,40-49,2021-03,15361,15361,15361,15361,15361,15361,15361,15361,15361,15361,15361,15361,15361,0,0,0,0,0,0,0,0,0,0,0,0
1,40-49,2021-04,14512,14512,14512,14512,14512,14512,14512,14512,14512,14512,14512,14512,14512,0,0,0,0,0,0,0,0,0,0,0,0
1,40-49,2021-05,14229,14229,14229,14229,14229,14229,14229,14209,14229,14229,14229,14209,14229,0,0,0,0,0,0,< 5,0,0,0,< 5,0
1,40-49,2021-06,10715,10715,10715,10715,10715,10715,10715,10715,10715,10715,10715,10715,10715,0,0,0,0,0,0,0,0,0,0,0,0
0,80+,2020-01,13418,13418,13418,13418,13387,13418,13387,13418,13418,13418,13418,13418,13418,0,0,0,0,0,0,0,0,0,0,0,0
0,80+,2020-02,12489,12489,12489,12489,12460,12489,12460,12489,12489,12489,12489,12489,12489,0,0,0,0,0,0,0,0,0,0,0,0
0,80+,2020-03,13264,13264,13264,13264,13233,13264,13233,13264,13264,13264,13264,13264,13264,0,0,0,0,0,0,0,0,0,0,0,0
0,80+,2020-04,12750,12750,12750,12750,12720,12750,12720,12750,12750,12750,12750,12750,12750,0,0,0,0,0,0,0,0,0,0,0,0
0,80+,2020-05,13120,13120,13120,13120,13089,13120,13089,13120,13120,13120,13120,13120,13120,0,0,0,0,0,0,0,0,0,0,0,0
0,80+,2020-06,12567,12567,12567,12567,12537,12567,12537,12567,12567,12567,12567,12567,12567,0,0,0,0,0,0,0,0,0,0,0,0
0,80+,2020-07,12899,12899,12899,12899,12868,12899,12868,12899,12899,12899,12899,12899,12899,0,0,0,0,0,0,0,0,0,0,0,0
0,80+,2020-08,12811,12811,12811,12811,12780,12811,12780,12811,12811,12811,12811,12811,12811,0,0,0,0,0,0,0,0,0,0,0,0
0,80+,2020-09,12359,12359,12359,12359,12329,12359,12329,12359,12359,12359,12359,12359,12359,0,0,0,0,0,0,0,0,0,0,0,0
0,80+,2020-10,12683,12683,12683,12683,12652,12683,12652,12683,12683,12683,12683,12683,12683,0,0,0,0,0,0,0,0,0,0,0,0
0,80+,2020-11,12150,12150,12150,12150,12120,12150,12120,12150,12150,12150,12150,12150,12150,0,0,0,0,0,0,0,0,0,0,0,0
0,80+,2020-12,12475,12475,12475,12475,12444,12475,12444,12475,12475,12475,12475,12475,12475,0,0,0,0,0,0,0,0,0,0,0,0
0,80+,2021-01,12027,12027,12027,12027,11996,12027,11996,12027,12027,12027,12027,12027,12027,0,0,0,0,0,0,0,0,0,0,0,0
0,80+,2021-02,10544,10544,10544,10544,10516,10544,10516,10544,10544,10544,10544,10544,10544,0,0,0,0,0,0,0,0,0,0,0,0
0,80+,2021-03,9294,9294,9294,9294,9263,9294,9263,9294,9294,9294,9294,9294,9294,0,0,0,0,0,0,0,0,0,0,0,0
1,50-59,2020-01,19200,19200,19200,19200,19200,19200,19200,19169,19200,19200,19200,19169,19200,0,0,0,0,0,0,0,0,0,0,0,0
1,50-59,2020-02,17951,17951,17951,17951,17951,17951,17951,17922,17951,17951,17951,17922,17951,0,0,0,0,0,0,0,0,0,0,0,0
1,50-59,2020-03,19131,19131,19131,19131,19131,19131,19131,19100,19131,19131,19131,19100,19131,0,0,0,0,0,0,0,0,0,0,0,0
1,50-59,2020-04,18459,18459,18459,18459,18459,18459,18459,18429,18459,18459,18459,18429,18459,0,0,0,0,0,0,0,0,0,0,0,0
1,50-59,2020-05,19048,19048,19048,19048,19048,19048,19048,19017,19048,19048,19048,19017,19048,0,0,0,0,0,0,0,0,0,0,0,0
1,50-59,2020-06,18420,18420,18420,18420,18420,18420,18420,18390,18420,18420,18420,18390,18420,0,0,0,0,0,0,0,0,0,0,0,0
1,50-59,2020-07,19023,19023,19023,19023,19023,19023,19023,18992,19023,19023,19023,18992,19023,0,0,0,0,0,0,0,0,0,0,0,0
1,50-59,2020-08,19000,19000,19000,19000,19000,19000,19000,18969,19000,19000,19000,18969,19000,0,0,0,0,0,0,0,0,0,0,0,0
1,50-59,2020-09,18353,18353,18353,18353,18353,18353,18353,18323,18353,18353,18353,18323,18353,0,0,0,0,0,0,0,0,0,0,0,0
1,50-59,2020-10,18864,18864,18864,18864,18864,18864,18864,18833,18864,18864,18864,18833,18864,0,0,0,0,0,0,0,0,0,0,0,0
1,50-59,2020-11,18151,18151,18151,18151,18151,18151,18151,18121,18151,18151,18151,18121,18151,0,0,0,0,0,0,0,0,0,0,0,0
1,50-59,2020-12,18639,18639,18639,18639,18639,18639,18639,18608,18639,18639,18639,18608,18639,0,0,0,0,0,0,0,0,0,0,0,0
1,50-59,2021-01,18409,18409,18409,18409,18409,18409,18409,18378,18409,18409,18409,18378,18409,0,0,0,0,0,0,0,0,0,0,0,0
1,50-59,2021-02,16151,16151,16151,16151,16151,16151,16151,16123,16151,16151,16151,16123,16151,0,0,0,0,0,0,0,0,0,0,0,0
1,50-59,2021-03,16747,16747,16747,16747,16747,16747,16747,16716,16747,16747,16747,16716,16747,0,0,0,0,0,0,0,0,0,0,0,0
1,50-59,2021-04,15652,15652,15652,15652,15652,15652,15652,15622,15652,15652,15652,15622,15652,0,0,0,0,0,0,0,0,0,0,0,0
1,50-59,2021-05,14598,14598,14598,14598,14598,14598,14598,14567,14598,14598,14598,14567,14598,0,0,0,0,0,0,0,0,0,0,0,0
1,50-59,2021-06,8114,8114,8114,8114,8114,8114,8114,8108,8114,8114,8114,8108,8114,0,0,0,0,0,0,0,0,0,0,0,0
1,25-29,2021-05,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,0,0,0,0,0,0,0,0,0,0,0,0
1,25-29,2021-06,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,0,0,0,0,0,0,0,0,0,0,0,0
1,80+,2020-01,8931,8931,8931,8931,8931,8931,8931,8900,8931,8931,8931,8900,8931,0,0,0,0,0,0,0,0,0,0,0,0
1,80+,2020-02,8264,8264,8264,8264,8242,8264,8242,8235,8264,8264,8264,8235,8264,0,0,0,< 5,0,< 5,0,0,0,0,0,0
1,80+,2020-03,8760,8760,8760,8760,8729,8760,8729,8729,8760,8760,8760,8729,8760,0,0,0,0,0,0,0,0,0,0,0,0
1,80+,2020-04,8417,8417,8417,8417,8387,8417,8387,8387,8417,8417,8417,8387,8417,0,0,0,0,0,0,0,0,0,0,0,0
1,80+,2020-05,8581,8581,8581,8581,8550,8581,8550,8550,8581,8581,8581,8550,8581,0,0,0,0,0,0,0,0,0,0,0,0
1,80+,2020-06,8229,8229,8229,8229,8199,8229,8199,8199,8229,8229,8229,8199,8229,0,0,0,0,0,0,0,0,0,0,0,0
1,80+,2020-07,8382,8382,8382,8382,8351,8382,8351,8351,8382,8382,8382,8351,8382,0,0,0,0,0,0,0,0,0,0,0,0
1,80+,2020-08,8306,8306,8306,8306,8275,8306,8275,8275,8306,8306,8306,8275,8306,0,0,0,0,0,0,0,0,0,0,0,0
1,80+,2020-09,8007,8007,8007,8007,7977,8007,7977,7977,8007,8007,8007,7977,8007,0,0,0,0,0,0,0,0,0,0,0,0
1,80+,2020-10,8199,8199,8199,8199,8168,8199,8168,8168,8199,8199,8199,8168,8199,0,0,0,0,0,0,0,0,0,0,0,0
1,80+,2020-11,7850,7850,7850,7850,7820,7850,7820,7820,7850,7850,7850,7820,7850,0,0,0,0,0,0,0,0,0,0,0,0
1,80+,2020-12,7971,7971,7971,7971,7940,7971,7940,7940,7971,7971,7971,7940,7971,0,0,0,0,0,0,0,0,0,0,0,0
1,80+,2021-01,7664,7664,7664,7664,7633,7664,7633,7633,7664,7664,7664,7633,7664,0,0,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-01,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,0,0,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-02,11905,11905,11905,11905,11905,11905,11905,11905,11905,11905,11905,11905,11905,0,0,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-03,12679,12679,12679,12679,12679,12679,12679,12679,12679,12679,12679,12679,12679,0,0,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-04,12241,12241,12241,12241,12241,12241,12241,12241,12241,12241,12241,12241,12241,0,0,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-05,12624,12624,12624,12624,12624,12624,12624,12624,12624,12624,12624,12624,12624,0,0,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-06,12180,12180,12180,12180,12180,12180,12180,12180,12180,12180,12180,12180,12180,0,0,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-07,12570,12570,12570,12570,12570,12570,12570,12570,12570,12570,12570,12570,12570,0,0,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-08,12526,12526,12526,12526,12526,12526,12526,12526,12526,12526,12526,12526,12526,0,0,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-09,12112,12112,12112,12112,12112,12112,12112,12112,12112,12112,12112,12112,12112,0,0,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-10,12493,12493,12493,12493,12493,12493,12493,12493,12493,12493,12493,12493,12493,0,0,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-11,12074,12074,12074,12074,12074,12074,12074,12074,12074,12074,12074,12074,12074,0,0,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-12,12383,12383,12383,12383,12383,12383,12383,12383,12383,12383,12383,12383,12383,0,0,0,0,0,0,0,0,0,0,0,0
0,30-39,2021-01,12082,12082,12082,12082,12082,12082,12082,12082,12082,12082,12082,12082,12082,0,0,0,0,0,0,0,0,0,0,0,0
0,30-39,2021-02,10548,10548,10548,10548,10548,10548,10548,10548,10548,10548,10548,10548,10548,0,0,0,0,0,0,0,0,0,0,0,0
0,30-39,2021-03,10678,10678,10678,10678,10678,10678,10678,10678,10678,10678,10678,10678,10678,0,0,0,0,0,0,0,0,0,0,0,0
0,30-39,2021-04,9937,9937,9937,9937,9937,9937,9937,9937,9937,9937,9937,9937,9937,0,0,0,0,0,0,0,0,0,0,0,0
0,30-39,2021-05,9917,9917,9917,9917,9917,9917,9917,9917,9917,9917,9917,9917,9917,0,0,0,0,0,0,0,0,0,0,0,0
0,30-39,2021-06,7738,7738,7738,7738,7738,7738,7738,7738,7738,7738,7738,7738,7738,0,0,0,0,0,0,0,0,0,0,0,0
1,60-69,2021-02,12110,12110,12110,12110,12110,12110,12110,12110,12110,12110,12110,12110,12110,0,0,0,0,0,0,0,0,0,0,0,0
1,60-69,2021-03,13027,13027,13027,13027,13027,13027,13027,13027,13027,13027,13027,13027,13027,0,0,0,0,0,0,0,0,0,0,0,0
1,60-69,2021-04,11669,11669,11669,11669,11669,11669,11669,11669,11669,11669,11669,11669,11669,0,0,0,0,0,0,0,0,0,0,0,0
1,60-69,2021-05,8280,8280,8280,8280,8280,8280,8280,8280,8280,8280,8280,8280,8280,0,0,0,0,0,0,0,0,0,0,0,0
1,80+,2021-02,6743,6743,6743,6743,6718,6743,6718,6715,6743,6743,6743,6715,6743,0,0,0,0,0,0,0,0,0,0,0,0
1,80+,2021-03,5921,5921,5921,5921,5921,5921,5921,5890,5921,5921,5921,5890,5921,0,0,0,0,0,0,0,0,0,0,0,0
1,80+,2021-04,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,0,0,0,0,0,0,0,0,0,0,0,0
0,80+,2021-04,3651,3651,3651,3651,3642,3651,3642,3651,3651,3651,3651,3651,3651,0,0,0,0,0,0,0,0,0,0,0,0
0,80+,2021-05,1669,1669,1669,1669,1659,1669,1659,1669,1669,1669,1669,1669,1669,0,0,0,< 5,0,< 5,0,0,0,0,0,0
0,80+,2021-06,1409,1409,1409,1409,1379,1409,1379,1409,1409,1409,1409,1409,1409,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-01,6479,6479,6479,6479,6479,6479,6479,6479,6479,6479,6479,6479,6479,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-02,6061,6061,6061,6061,6061,6061,6061,6061,6061,6061,6061,6061,6061,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-03,6479,6479,6479,6479,6479,6479,6479,6479,6479,6479,6479,6479,6479,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-04,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-05,6417,6417,6417,6417,6417,6417,6417,6417,6417,6417,6417,6417,6417,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-06,6204,6204,6204,6204,6204,6204,6204,6204,6204,6204,6204,6204,6204,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-07,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-08,6357,6357,6357,6357,6357,6357,6357,6357,6357,6357,6357,6357,6357,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-09,6133,6133,6133,6133,6133,6133,6133,6133,6133,6133,6133,6133,6133,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-10,6324,6324,6324,6324,6324,6324,6324,6324,6324,6324,6324,6324,6324,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-11,6106,6106,6106,6106,6106,6106,6106,6106,6106,6106,6106,6106,6106,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-12,6293,6293,6293,6293,6293,6293,6293,6293,6293,6293,6293,6293,6293,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2021-01,6017,6017,6017,6017,6017,6017,6017,6017,6017,6017,6017,6017,6017,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2021-02,5239,5239,5239,5239,5239,5239,5239,5239,5239,5239,5239,5239,5239,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2021-03,5687,5687,5687,5687,5687,5687,5687,5687,5687,5687,5687,5687,5687,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2021-04,5412,5412,5412,5412,5412,5412,5412,5412,5412,5412,5412,5412,5412,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2021-05,5402,5402,5402,5402,5402,5402,5402,5402,5402,5402,5402,5402,5402,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2021-06,4545,4545,4545,4545,4545,4545,4545,4545,4545,4545,4545,4545,4545,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-01,5970,5970,5970,5970,5970,5970,5970,5970,5970,5970,5970,5970,5970,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-02,5568,5568,5568,5568,5568,5568,5568,5568,5568,5568,5568,5568,5568,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-03,5952,5952,5952,5952,5952,5952,5952,5952,5952,5952,5952,5952,5952,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-04,5756,5756,5756,5756,5756,5756,5756,5756,5756,5756,5756,5756,5756,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-05,5890,5890,5890,5890,5890,5890,5890,5890,5890,5890,5890,5890,5890,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-06,5670,5670,5670,5670,5670,5670,5670,5670,5670,5670,5670,5670,5670,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-07,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-08,5728,5728,5728,5728,5728,5728,5728,5728,5728,5728,5728,5728,5728,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-09,5520,5520,5520,5520,5520,5520,5520,5520,5520,5520,5520,5520,5520,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-10,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-11,5485,5485,5485,5485,5485,5485,5485,5485,5485,5485,5485,5485,5485,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-12,5605,5605,5605,5605,5605,5605,5605,5605,5605,5605,5605,5605,5605,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2021-01,5421,5421,5421,5421,5421,5421,5421,5421,5421,5421,5421,5421,5421,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2021-02,4816,4816,4816,4816,4816,4816,4816,4816,4816,4816,4816,4816,4816,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2021-03,5317,5317,5317,5317,5317,5317,5317,5317,5317,5317,5317,5317,5317,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2021-04,5090,5090,5090,5090,5090,5090,5090,5090,5090,5090,5090,5090,5090,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2021-05,5161,5161,5161,5161,5161,5161,5161,5161,5161,5161,5161,5161,5161,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2021-06,4455,4455,4455,4455,4455,4455,4455,4455,4455,4455,4455,4455,4455,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-01,8800,8800,8800,8800,8800,8800,8800,8800,8800,8800,8800,8800,8800,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-02,8196,8196,8196,8196,8196,8196,8196,8196,8196,8196,8196,8196,8196,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-03,8742,8742,8742,8742,8742,8742,8742,8742,8742,8742,8742,8742,8742,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-04,8437,8437,8437,8437,8437,8437,8437,8437,8437,8437,8437,8437,8437,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-05,8711,8711,8711,8711,8711,8711,8711,8711,8711,8711,8711,8711,8711,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-06,8408,8408,8408,8408,8408,8408,8408,8408,8408,8408,8408,8408,8408,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-07,8680,8680,8680,8680,8680,8680,8680,8680,8680,8680,8680,8680,8680,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-08,8680,8680,8680,8680,8680,8680,8680,8680,8680,8680,8680,8680,8680,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-09,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-10,8652,8652,8652,8652,8652,8652,8652,8652,8652,8652,8652,8652,8652,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-11,8294,8294,8294,8294,8294,8294,8294,8294,8294,8294,8294,8294,8294,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-12,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2021-01,8475,8475,8475,8475,8475,8475,8475,8475,8475,8475,8475,8475,8475,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2021-02,7597,7597,7597,7597,7597,7597,7597,7597,7597,7597,7597,7597,7597,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2021-03,8312,8312,8312,8312,8312,8312,8312,8312,8312,8312,8312,8312,8312,0,0,0,0,0,0,0,0,0,0,0,0
