sex,month,year,Ageband,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,Persontime_PERICARD_narrow,Persontime_PERICARD_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b,PERICARD_narrow_b,PERICARD_possible_b,IR_MIS_narrow,lb_MIS_narrow,ub_MIS_narrow,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_possible,lb_MYOCARD_possible,ub_MYOCARD_possible,IR_Myocardalone_narrow,lb_Myocardalone_narrow,ub_Myocardalone_narrow,IR_Myocardalone_possible,lb_Myocardalone_possible,ub_Myocardalone_possible,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_possible,lb_PERICARD_possible,ub_PERICARD_possible
1,May,2021,25-29,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28407.41,0,0,28407.41,0,0,28407.41,0,0,28407.41,0,0,28407.41,0,0,28407.41,0,0,28407.41,0,0,28407.41,0,0,28407.41,0,0,28407.41,0,0,28407.41,0,0,28407.41
1,June,2021,25-29,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32734.77,0,0,32734.77,0,0,32734.77,0,0,32734.77,0,0,32734.77,0,0,32734.77,0,0,32734.77,0,0,32734.77,0,0,32734.77,0,0,32734.77,0,0,32734.77,0,0,32734.77
1,January,2020,80+,8931,8931,8931,8931,8931,8931,8931,8900,8931,8931,8931,8900,8931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15086.36,0,0,15086.36,0,0,15086.36,0,0,15086.36,0,0,15086.36,0,0,15086.36,0,0,15138.91,0,0,15086.36,0,0,15086.36,0,0,15086.36,0,0,15138.91,0,0,15086.36
1,February,2020,80+,8264,8264,8264,8264,8242,8264,8242,8235,8264,8264,8264,8235,8264,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16304.01,0,0,16304.01,0,0,16304.01,4431.57,112.2,24691.13,0,0,16304.01,4431.57,112.2,24691.13,0,0,16361.42,0,0,16304.01,0,0,16304.01,0,0,16304.01,0,0,16361.42,0,0,16304.01
1,March,2020,80+,8760,8760,8760,8760,8729,8760,8729,8729,8760,8760,8760,8729,8760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15380.86,0,0,15380.86,0,0,15380.86,0,0,15435.48,0,0,15380.86,0,0,15435.48,0,0,15435.48,0,0,15380.86,0,0,15380.86,0,0,15380.86,0,0,15435.48,0,0,15380.86
1,April,2020,80+,8417,8417,8417,8417,8387,8417,8387,8387,8417,8417,8417,8387,8417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16007.64,0,0,16007.64,0,0,16007.64,0,0,16064.9,0,0,16007.64,0,0,16064.9,0,0,16064.9,0,0,16007.64,0,0,16007.64,0,0,16007.64,0,0,16064.9,0,0,16007.64
1,May,2020,80+,8581,8581,8581,8581,8550,8581,8550,8550,8581,8581,8581,8550,8581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15701.7,0,0,15701.7,0,0,15701.7,0,0,15758.63,0,0,15701.7,0,0,15758.63,0,0,15758.63,0,0,15701.7,0,0,15701.7,0,0,15701.7,0,0,15758.63,0,0,15701.7
1,June,2020,80+,8229,8229,8229,8229,8199,8229,8199,8199,8229,8229,8229,8199,8229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16373.35,0,0,16373.35,0,0,16373.35,0,0,16433.26,0,0,16373.35,0,0,16433.26,0,0,16433.26,0,0,16373.35,0,0,16373.35,0,0,16373.35,0,0,16433.26,0,0,16373.35
1,July,2020,80+,8382,8382,8382,8382,8351,8382,8351,8351,8382,8382,8382,8351,8382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16074.48,0,0,16074.48,0,0,16074.48,0,0,16134.15,0,0,16074.48,0,0,16134.15,0,0,16134.15,0,0,16074.48,0,0,16074.48,0,0,16074.48,0,0,16134.15,0,0,16074.48
1,August,2020,80+,8306,8306,8306,8306,8275,8306,8275,8275,8306,8306,8306,8275,8306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16221.57,0,0,16221.57,0,0,16221.57,0,0,16282.33,0,0,16221.57,0,0,16282.33,0,0,16282.33,0,0,16221.57,0,0,16221.57,0,0,16221.57,0,0,16282.33,0,0,16221.57
1,September,2020,80+,8007,8007,8007,8007,7977,8007,7977,7977,8007,8007,8007,7977,8007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16827.32,0,0,16827.32,0,0,16827.32,0,0,16890.6,0,0,16827.32,0,0,16890.6,0,0,16890.6,0,0,16827.32,0,0,16827.32,0,0,16827.32,0,0,16890.6,0,0,16827.32
1,October,2020,80+,8199,8199,8199,8199,8168,8199,8168,8168,8199,8199,8199,8168,8199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16433.26,0,0,16433.26,0,0,16433.26,0,0,16495.63,0,0,16433.26,0,0,16495.63,0,0,16495.63,0,0,16433.26,0,0,16433.26,0,0,16433.26,0,0,16495.63,0,0,16433.26
1,November,2020,80+,7850,7850,7850,7850,7820,7850,7820,7820,7850,7850,7850,7820,7850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17163.86,0,0,17163.86,0,0,17163.86,0,0,17229.71,0,0,17163.86,0,0,17229.71,0,0,17229.71,0,0,17163.86,0,0,17163.86,0,0,17163.86,0,0,17229.71,0,0,17163.86
1,December,2020,80+,7971,7971,7971,7971,7940,7971,7940,7940,7971,7971,7971,7940,7971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16903.31,0,0,16903.31,0,0,16903.31,0,0,16969.31,0,0,16903.31,0,0,16969.31,0,0,16969.31,0,0,16903.31,0,0,16903.31,0,0,16903.31,0,0,16969.31,0,0,16903.31
1,January,2021,80+,7664,7664,7664,7664,7633,7664,7633,7633,7664,7664,7664,7633,7664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17580.42,0,0,17580.42,0,0,17580.42,0,0,17651.82,0,0,17580.42,0,0,17651.82,0,0,17651.82,0,0,17580.42,0,0,17580.42,0,0,17580.42,0,0,17651.82,0,0,17580.42
0,January,2020,30-39,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10567.55,0,0,10567.55,0,0,10567.55,0,0,10567.55,0,0,10567.55,0,0,10567.55,0,0,10567.55,0,0,10567.55,0,0,10567.55,0,0,10567.55,0,0,10567.55,0,0,10567.55
0,February,2020,30-39,11905,11905,11905,11905,11905,11905,11905,11905,11905,11905,11905,11905,11905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11317.62,0,0,11317.62,0,0,11317.62,0,0,11317.62,0,0,11317.62,0,0,11317.62,0,0,11317.62,0,0,11317.62,0,0,11317.62,0,0,11317.62,0,0,11317.62,0,0,11317.62
0,March,2020,30-39,12679,12679,12679,12679,12679,12679,12679,12679,12679,12679,12679,12679,12679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10626.73,0,0,10626.73,0,0,10626.73,0,0,10626.73,0,0,10626.73,0,0,10626.73,0,0,10626.73,0,0,10626.73,0,0,10626.73,0,0,10626.73,0,0,10626.73,0,0,10626.73
0,April,2020,30-39,12241,12241,12241,12241,12241,12241,12241,12241,12241,12241,12241,12241,12241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11006.97,0,0,11006.97,0,0,11006.97,0,0,11006.97,0,0,11006.97,0,0,11006.97,0,0,11006.97,0,0,11006.97,0,0,11006.97,0,0,11006.97,0,0,11006.97,0,0,11006.97
0,May,2020,30-39,12624,12624,12624,12624,12624,12624,12624,12624,12624,12624,12624,12624,12624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10673.03,0,0,10673.03,0,0,10673.03,0,0,10673.03,0,0,10673.03,0,0,10673.03,0,0,10673.03,0,0,10673.03,0,0,10673.03,0,0,10673.03,0,0,10673.03,0,0,10673.03
0,June,2020,30-39,12180,12180,12180,12180,12180,12180,12180,12180,12180,12180,12180,12180,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11062.1,0,0,11062.1,0,0,11062.1,0,0,11062.1,0,0,11062.1,0,0,11062.1,0,0,11062.1,0,0,11062.1,0,0,11062.1,0,0,11062.1,0,0,11062.1,0,0,11062.1
0,July,2020,30-39,12570,12570,12570,12570,12570,12570,12570,12570,12570,12570,12570,12570,12570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10718.88,0,0,10718.88,0,0,10718.88,0,0,10718.88,0,0,10718.88,0,0,10718.88,0,0,10718.88,0,0,10718.88,0,0,10718.88,0,0,10718.88,0,0,10718.88,0,0,10718.88
0,August,2020,30-39,12526,12526,12526,12526,12526,12526,12526,12526,12526,12526,12526,12526,12526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10756.53,0,0,10756.53,0,0,10756.53,0,0,10756.53,0,0,10756.53,0,0,10756.53,0,0,10756.53,0,0,10756.53,0,0,10756.53,0,0,10756.53,0,0,10756.53,0,0,10756.53
0,September,2020,30-39,12112,12112,12112,12112,12112,12112,12112,12112,12112,12112,12112,12112,12112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11124.2,0,0,11124.2,0,0,11124.2,0,0,11124.2,0,0,11124.2,0,0,11124.2,0,0,11124.2,0,0,11124.2,0,0,11124.2,0,0,11124.2,0,0,11124.2,0,0,11124.2
0,October,2020,30-39,12493,12493,12493,12493,12493,12493,12493,12493,12493,12493,12493,12493,12493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10784.95,0,0,10784.95,0,0,10784.95,0,0,10784.95,0,0,10784.95,0,0,10784.95,0,0,10784.95,0,0,10784.95,0,0,10784.95,0,0,10784.95,0,0,10784.95,0,0,10784.95
0,November,2020,30-39,12074,12074,12074,12074,12074,12074,12074,12074,12074,12074,12074,12074,12074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11159.21,0,0,11159.21,0,0,11159.21,0,0,11159.21,0,0,11159.21,0,0,11159.21,0,0,11159.21,0,0,11159.21,0,0,11159.21,0,0,11159.21,0,0,11159.21,0,0,11159.21
0,December,2020,30-39,12383,12383,12383,12383,12383,12383,12383,12383,12383,12383,12383,12383,12383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10880.75,0,0,10880.75,0,0,10880.75,0,0,10880.75,0,0,10880.75,0,0,10880.75,0,0,10880.75,0,0,10880.75,0,0,10880.75,0,0,10880.75,0,0,10880.75,0,0,10880.75
0,January,2021,30-39,12082,12082,12082,12082,12082,12082,12082,12082,12082,12082,12082,12082,12082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11151.82,0,0,11151.82,0,0,11151.82,0,0,11151.82,0,0,11151.82,0,0,11151.82,0,0,11151.82,0,0,11151.82,0,0,11151.82,0,0,11151.82,0,0,11151.82,0,0,11151.82
0,February,2021,30-39,10548,10548,10548,10548,10548,10548,10548,10548,10548,10548,10548,10548,10548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12773.64,0,0,12773.64,0,0,12773.64,0,0,12773.64,0,0,12773.64,0,0,12773.64,0,0,12773.64,0,0,12773.64,0,0,12773.64,0,0,12773.64,0,0,12773.64,0,0,12773.64
0,March,2021,30-39,10678,10678,10678,10678,10678,10678,10678,10678,10678,10678,10678,10678,10678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12618.12,0,0,12618.12,0,0,12618.12,0,0,12618.12,0,0,12618.12,0,0,12618.12,0,0,12618.12,0,0,12618.12,0,0,12618.12,0,0,12618.12,0,0,12618.12,0,0,12618.12
0,April,2021,30-39,9937,9937,9937,9937,9937,9937,9937,9937,9937,9937,9937,9937,9937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13559.05,0,0,13559.05,0,0,13559.05,0,0,13559.05,0,0,13559.05,0,0,13559.05,0,0,13559.05,0,0,13559.05,0,0,13559.05,0,0,13559.05,0,0,13559.05,0,0,13559.05
0,May,2021,30-39,9917,9917,9917,9917,9917,9917,9917,9917,9917,9917,9917,9917,9917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13586.4,0,0,13586.4,0,0,13586.4,0,0,13586.4,0,0,13586.4,0,0,13586.4,0,0,13586.4,0,0,13586.4,0,0,13586.4,0,0,13586.4,0,0,13586.4,0,0,13586.4
0,June,2021,30-39,7738,7738,7738,7738,7738,7738,7738,7738,7738,7738,7738,7738,7738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17412.29,0,0,17412.29,0,0,17412.29,0,0,17412.29,0,0,17412.29,0,0,17412.29,0,0,17412.29,0,0,17412.29,0,0,17412.29,0,0,17412.29,0,0,17412.29,0,0,17412.29
1,February,2021,60-69,12110,12110,12110,12110,12110,12110,12110,12110,12110,12110,12110,12110,12110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11126.04,0,0,11126.04,0,0,11126.04,0,0,11126.04,0,0,11126.04,0,0,11126.04,0,0,11126.04,0,0,11126.04,0,0,11126.04,0,0,11126.04,0,0,11126.04,0,0,11126.04
1,March,2021,60-69,13027,13027,13027,13027,13027,13027,13027,13027,13027,13027,13027,13027,13027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10342.85,0,0,10342.85,0,0,10342.85,0,0,10342.85,0,0,10342.85,0,0,10342.85,0,0,10342.85,0,0,10342.85,0,0,10342.85,0,0,10342.85,0,0,10342.85,0,0,10342.85
1,April,2021,60-69,11669,11669,11669,11669,11669,11669,11669,11669,11669,11669,11669,11669,11669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11546.52,0,0,11546.52,0,0,11546.52,0,0,11546.52,0,0,11546.52,0,0,11546.52,0,0,11546.52,0,0,11546.52,0,0,11546.52,0,0,11546.52,0,0,11546.52,0,0,11546.52
1,May,2021,60-69,8280,8280,8280,8280,8280,8280,8280,8280,8280,8280,8280,8280,8280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16272.5,0,0,16272.5,0,0,16272.5,0,0,16272.5,0,0,16272.5,0,0,16272.5,0,0,16272.5,0,0,16272.5,0,0,16272.5,0,0,16272.5,0,0,16272.5,0,0,16272.5
1,February,2021,80+,6743,6743,6743,6743,6718,6743,6718,6715,6743,6743,6743,6715,6743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19981.66,0,0,19981.66,0,0,19981.66,0,0,20056.02,0,0,19981.66,0,0,20056.02,0,0,20064.98,0,0,19981.66,0,0,19981.66,0,0,19981.66,0,0,20064.98,0,0,19981.66
1,March,2021,80+,5921,5921,5921,5921,5921,5921,5921,5890,5921,5921,5921,5890,5921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22755.67,0,0,22755.67,0,0,22755.67,0,0,22755.67,0,0,22755.67,0,0,22755.67,0,0,22875.44,0,0,22755.67,0,0,22755.67,0,0,22755.67,0,0,22875.44,0,0,22755.67
1,April,2021,80+,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67166.66,0,0,67166.66,0,0,67166.66,0,0,67166.66,0,0,67166.66,0,0,67166.66,0,0,67166.66,0,0,67166.66,0,0,67166.66,0,0,67166.66,0,0,67166.66,0,0,67166.66
0,April,2021,80+,3651,3651,3651,3651,3642,3651,3642,3651,3651,3651,3651,3651,3651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36903.95,0,0,36903.95,0,0,36903.95,0,0,36995.15,0,0,36903.95,0,0,36995.15,0,0,36903.95,0,0,36903.95,0,0,36903.95,0,0,36903.95,0,0,36903.95,0,0,36903.95
0,May,2021,80+,1669,1669,1669,1669,1659,1669,1659,1669,1669,1669,1669,1669,1669,0,0,0,1,0,1,0,0,0,0,0,0,0,0,80728.77,0,0,80728.77,0,0,80728.77,22016.27,557.4,122666.83,0,0,80728.77,22016.27,557.4,122666.83,0,0,80728.77,0,0,80728.77,0,0,80728.77,0,0,80728.77,0,0,80728.77,0,0,80728.77
0,June,2021,80+,1409,1409,1409,1409,1379,1409,1379,1409,1409,1409,1409,1409,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95625.49,0,0,95625.49,0,0,95625.49,0,0,97705.82,0,0,95625.49,0,0,97705.82,0,0,95625.49,0,0,95625.49,0,0,95625.49,0,0,95625.49,0,0,95625.49,0,0,95625.49
0,January,2020,18-24,6479,6479,6479,6479,6479,6479,6479,6479,6479,6479,6479,6479,6479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20795.85,0,0,20795.85,0,0,20795.85,0,0,20795.85,0,0,20795.85,0,0,20795.85,0,0,20795.85,0,0,20795.85,0,0,20795.85,0,0,20795.85,0,0,20795.85,0,0,20795.85
0,February,2020,18-24,6061,6061,6061,6061,6061,6061,6061,6061,6061,6061,6061,6061,6061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22230.05,0,0,22230.05,0,0,22230.05,0,0,22230.05,0,0,22230.05,0,0,22230.05,0,0,22230.05,0,0,22230.05,0,0,22230.05,0,0,22230.05,0,0,22230.05,0,0,22230.05
0,March,2020,18-24,6479,6479,6479,6479,6479,6479,6479,6479,6479,6479,6479,6479,6479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20795.85,0,0,20795.85,0,0,20795.85,0,0,20795.85,0,0,20795.85,0,0,20795.85,0,0,20795.85,0,0,20795.85,0,0,20795.85,0,0,20795.85,0,0,20795.85,0,0,20795.85
0,April,2020,18-24,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21575.07,0,0,21575.07,0,0,21575.07,0,0,21575.07,0,0,21575.07,0,0,21575.07,0,0,21575.07,0,0,21575.07,0,0,21575.07,0,0,21575.07,0,0,21575.07,0,0,21575.07
0,May,2020,18-24,6417,6417,6417,6417,6417,6417,6417,6417,6417,6417,6417,6417,6417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20996.78,0,0,20996.78,0,0,20996.78,0,0,20996.78,0,0,20996.78,0,0,20996.78,0,0,20996.78,0,0,20996.78,0,0,20996.78,0,0,20996.78,0,0,20996.78,0,0,20996.78
0,June,2020,18-24,6204,6204,6204,6204,6204,6204,6204,6204,6204,6204,6204,6204,6204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21717.65,0,0,21717.65,0,0,21717.65,0,0,21717.65,0,0,21717.65,0,0,21717.65,0,0,21717.65,0,0,21717.65,0,0,21717.65,0,0,21717.65,0,0,21717.65,0,0,21717.65
0,July,2020,18-24,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21098.7,0,0,21098.7,0,0,21098.7,0,0,21098.7,0,0,21098.7,0,0,21098.7,0,0,21098.7,0,0,21098.7,0,0,21098.7,0,0,21098.7,0,0,21098.7,0,0,21098.7
0,August,2020,18-24,6357,6357,6357,6357,6357,6357,6357,6357,6357,6357,6357,6357,6357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21194.95,0,0,21194.95,0,0,21194.95,0,0,21194.95,0,0,21194.95,0,0,21194.95,0,0,21194.95,0,0,21194.95,0,0,21194.95,0,0,21194.95,0,0,21194.95,0,0,21194.95
0,September,2020,18-24,6133,6133,6133,6133,6133,6133,6133,6133,6133,6133,6133,6133,6133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21969.07,0,0,21969.07,0,0,21969.07,0,0,21969.07,0,0,21969.07,0,0,21969.07,0,0,21969.07,0,0,21969.07,0,0,21969.07,0,0,21969.07,0,0,21969.07,0,0,21969.07
0,October,2020,18-24,6324,6324,6324,6324,6324,6324,6324,6324,6324,6324,6324,6324,6324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21305.55,0,0,21305.55,0,0,21305.55,0,0,21305.55,0,0,21305.55,0,0,21305.55,0,0,21305.55,0,0,21305.55,0,0,21305.55,0,0,21305.55,0,0,21305.55,0,0,21305.55
0,November,2020,18-24,6106,6106,6106,6106,6106,6106,6106,6106,6106,6106,6106,6106,6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22066.22,0,0,22066.22,0,0,22066.22,0,0,22066.22,0,0,22066.22,0,0,22066.22,0,0,22066.22,0,0,22066.22,0,0,22066.22,0,0,22066.22,0,0,22066.22,0,0,22066.22
0,December,2020,18-24,6293,6293,6293,6293,6293,6293,6293,6293,6293,6293,6293,6293,6293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21410.51,0,0,21410.51,0,0,21410.51,0,0,21410.51,0,0,21410.51,0,0,21410.51,0,0,21410.51,0,0,21410.51,0,0,21410.51,0,0,21410.51,0,0,21410.51,0,0,21410.51
0,January,2021,18-24,6017,6017,6017,6017,6017,6017,6017,6017,6017,6017,6017,6017,6017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22392.61,0,0,22392.61,0,0,22392.61,0,0,22392.61,0,0,22392.61,0,0,22392.61,0,0,22392.61,0,0,22392.61,0,0,22392.61,0,0,22392.61,0,0,22392.61,0,0,22392.61
0,February,2021,18-24,5239,5239,5239,5239,5239,5239,5239,5239,5239,5239,5239,5239,5239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25717.95,0,0,25717.95,0,0,25717.95,0,0,25717.95,0,0,25717.95,0,0,25717.95,0,0,25717.95,0,0,25717.95,0,0,25717.95,0,0,25717.95,0,0,25717.95,0,0,25717.95
0,March,2021,18-24,5687,5687,5687,5687,5687,5687,5687,5687,5687,5687,5687,5687,5687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23691.99,0,0,23691.99,0,0,23691.99,0,0,23691.99,0,0,23691.99,0,0,23691.99,0,0,23691.99,0,0,23691.99,0,0,23691.99,0,0,23691.99,0,0,23691.99,0,0,23691.99
0,April,2021,18-24,5412,5412,5412,5412,5412,5412,5412,5412,5412,5412,5412,5412,5412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24895.85,0,0,24895.85,0,0,24895.85,0,0,24895.85,0,0,24895.85,0,0,24895.85,0,0,24895.85,0,0,24895.85,0,0,24895.85,0,0,24895.85,0,0,24895.85,0,0,24895.85
0,May,2021,18-24,5402,5402,5402,5402,5402,5402,5402,5402,5402,5402,5402,5402,5402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24941.93,0,0,24941.93,0,0,24941.93,0,0,24941.93,0,0,24941.93,0,0,24941.93,0,0,24941.93,0,0,24941.93,0,0,24941.93,0,0,24941.93,0,0,24941.93,0,0,24941.93
0,June,2021,18-24,4545,4545,4545,4545,4545,4545,4545,4545,4545,4545,4545,4545,4545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29644.96,0,0,29644.96,0,0,29644.96,0,0,29644.96,0,0,29644.96,0,0,29644.96,0,0,29644.96,0,0,29644.96,0,0,29644.96,0,0,29644.96,0,0,29644.96,0,0,29644.96
0,January,2020,12-17,5970,5970,5970,5970,5970,5970,5970,5970,5970,5970,5970,5970,5970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22568.9,0,0,22568.9,0,0,22568.9,0,0,22568.9,0,0,22568.9,0,0,22568.9,0,0,22568.9,0,0,22568.9,0,0,22568.9,0,0,22568.9,0,0,22568.9,0,0,22568.9
0,February,2020,12-17,5568,5568,5568,5568,5568,5568,5568,5568,5568,5568,5568,5568,5568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24198.33,0,0,24198.33,0,0,24198.33,0,0,24198.33,0,0,24198.33,0,0,24198.33,0,0,24198.33,0,0,24198.33,0,0,24198.33,0,0,24198.33,0,0,24198.33,0,0,24198.33
0,March,2020,12-17,5952,5952,5952,5952,5952,5952,5952,5952,5952,5952,5952,5952,5952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22637.15,0,0,22637.15,0,0,22637.15,0,0,22637.15,0,0,22637.15,0,0,22637.15,0,0,22637.15,0,0,22637.15,0,0,22637.15,0,0,22637.15,0,0,22637.15,0,0,22637.15
0,April,2020,12-17,5756,5756,5756,5756,5756,5756,5756,5756,5756,5756,5756,5756,5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23407.98,0,0,23407.98,0,0,23407.98,0,0,23407.98,0,0,23407.98,0,0,23407.98,0,0,23407.98,0,0,23407.98,0,0,23407.98,0,0,23407.98,0,0,23407.98,0,0,23407.98
0,May,2020,12-17,5890,5890,5890,5890,5890,5890,5890,5890,5890,5890,5890,5890,5890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44
0,June,2020,12-17,5670,5670,5670,5670,5670,5670,5670,5670,5670,5670,5670,5670,5670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23763.02,0,0,23763.02,0,0,23763.02,0,0,23763.02,0,0,23763.02,0,0,23763.02,0,0,23763.02,0,0,23763.02,0,0,23763.02,0,0,23763.02,0,0,23763.02,0,0,23763.02
0,July,2020,12-17,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23118.79,0,0,23118.79,0,0,23118.79,0,0,23118.79,0,0,23118.79,0,0,23118.79,0,0,23118.79,0,0,23118.79,0,0,23118.79,0,0,23118.79,0,0,23118.79,0,0,23118.79
0,August,2020,12-17,5728,5728,5728,5728,5728,5728,5728,5728,5728,5728,5728,5728,5728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23522.4,0,0,23522.4,0,0,23522.4,0,0,23522.4,0,0,23522.4,0,0,23522.4,0,0,23522.4,0,0,23522.4,0,0,23522.4,0,0,23522.4,0,0,23522.4,0,0,23522.4
0,September,2020,12-17,5520,5520,5520,5520,5520,5520,5520,5520,5520,5520,5520,5520,5520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75
0,October,2020,12-17,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23625.52,0,0,23625.52,0,0,23625.52,0,0,23625.52,0,0,23625.52,0,0,23625.52,0,0,23625.52,0,0,23625.52,0,0,23625.52,0,0,23625.52,0,0,23625.52,0,0,23625.52
0,November,2020,12-17,5485,5485,5485,5485,5485,5485,5485,5485,5485,5485,5485,5485,5485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564.51,0,0,24564.51,0,0,24564.51,0,0,24564.51,0,0,24564.51,0,0,24564.51,0,0,24564.51,0,0,24564.51,0,0,24564.51,0,0,24564.51,0,0,24564.51,0,0,24564.51
